element,key,value_number,value_text,note
planned_pair,189-190,1.0,lag,drawn in the adjacency map
planned_pair,189-191,2.0,lag,drawn in the adjacency map
planned_pair,189-193,4.0,lag,drawn in the adjacency map
planned_pair,189-197,8.0,lag,drawn in the adjacency map
planned_pair,189-205,16.0,lag,drawn in the adjacency map
planned_pair,190-191,1.0,lag,drawn in the adjacency map
planned_pair,190-192,2.0,lag,drawn in the adjacency map
planned_pair,190-194,4.0,lag,drawn in the adjacency map
planned_pair,190-198,8.0,lag,drawn in the adjacency map
planned_pair,190-206,16.0,lag,drawn in the adjacency map
planned_pair,191-192,1.0,lag,drawn in the adjacency map
planned_pair,191-193,2.0,lag,drawn in the adjacency map
planned_pair,191-195,4.0,lag,drawn in the adjacency map
planned_pair,191-199,8.0,lag,drawn in the adjacency map
planned_pair,191-207,16.0,lag,drawn in the adjacency map
planned_pair,192-193,1.0,lag,drawn in the adjacency map
planned_pair,192-194,2.0,lag,drawn in the adjacency map
planned_pair,192-196,4.0,lag,drawn in the adjacency map
planned_pair,192-200,8.0,lag,drawn in the adjacency map
planned_pair,192-208,16.0,lag,drawn in the adjacency map
planned_pair,193-194,1.0,lag,drawn in the adjacency map
planned_pair,193-195,2.0,lag,drawn in the adjacency map
planned_pair,193-197,4.0,lag,drawn in the adjacency map
planned_pair,193-201,8.0,lag,drawn in the adjacency map
planned_pair,193-209,16.0,lag,drawn in the adjacency map
planned_pair,194-195,1.0,lag,drawn in the adjacency map
planned_pair,194-196,2.0,lag,drawn in the adjacency map
planned_pair,194-198,4.0,lag,drawn in the adjacency map
planned_pair,194-202,8.0,lag,drawn in the adjacency map
planned_pair,194-210,16.0,lag,drawn in the adjacency map
planned_pair,195-196,1.0,lag,drawn in the adjacency map
planned_pair,195-197,2.0,lag,drawn in the adjacency map
planned_pair,195-199,4.0,lag,drawn in the adjacency map
planned_pair,195-203,8.0,lag,drawn in the adjacency map
planned_pair,195-211,16.0,lag,drawn in the adjacency map
planned_pair,196-197,1.0,lag,drawn in the adjacency map
planned_pair,196-198,2.0,lag,drawn in the adjacency map
planned_pair,196-200,4.0,lag,drawn in the adjacency map
planned_pair,196-204,8.0,lag,drawn in the adjacency map
planned_pair,196-212,16.0,lag,drawn in the adjacency map
planned_pair,197-198,1.0,lag,drawn in the adjacency map
planned_pair,197-199,2.0,lag,drawn in the adjacency map
planned_pair,197-201,4.0,lag,drawn in the adjacency map
planned_pair,197-205,8.0,lag,drawn in the adjacency map
planned_pair,197-213,16.0,lag,drawn in the adjacency map
planned_pair,198-199,1.0,lag,drawn in the adjacency map
planned_pair,198-200,2.0,lag,drawn in the adjacency map
planned_pair,198-202,4.0,lag,drawn in the adjacency map
planned_pair,198-206,8.0,lag,drawn in the adjacency map
planned_pair,198-214,16.0,lag,drawn in the adjacency map
planned_pair,199-200,1.0,lag,drawn in the adjacency map
planned_pair,199-201,2.0,lag,drawn in the adjacency map
planned_pair,199-203,4.0,lag,drawn in the adjacency map
planned_pair,199-207,8.0,lag,drawn in the adjacency map
planned_pair,199-215,16.0,lag,drawn in the adjacency map
planned_pair,200-201,1.0,lag,drawn in the adjacency map
planned_pair,200-202,2.0,lag,drawn in the adjacency map
planned_pair,200-204,4.0,lag,drawn in the adjacency map
planned_pair,200-208,8.0,lag,drawn in the adjacency map
planned_pair,200-216,16.0,lag,drawn in the adjacency map
planned_pair,201-202,1.0,lag,drawn in the adjacency map
planned_pair,201-203,2.0,lag,drawn in the adjacency map
planned_pair,201-205,4.0,lag,drawn in the adjacency map
planned_pair,201-209,8.0,lag,drawn in the adjacency map
planned_pair,201-217,16.0,lag,drawn in the adjacency map
planned_pair,202-203,1.0,lag,drawn in the adjacency map
planned_pair,202-204,2.0,lag,drawn in the adjacency map
planned_pair,202-206,4.0,lag,drawn in the adjacency map
planned_pair,202-210,8.0,lag,drawn in the adjacency map
planned_pair,202-218,16.0,lag,drawn in the adjacency map
planned_pair,203-204,1.0,lag,drawn in the adjacency map
planned_pair,203-205,2.0,lag,drawn in the adjacency map
planned_pair,203-207,4.0,lag,drawn in the adjacency map
planned_pair,203-211,8.0,lag,drawn in the adjacency map
planned_pair,203-219,16.0,lag,drawn in the adjacency map
planned_pair,204-205,1.0,lag,drawn in the adjacency map
planned_pair,204-206,2.0,lag,drawn in the adjacency map
planned_pair,204-208,4.0,lag,drawn in the adjacency map
planned_pair,204-212,8.0,lag,drawn in the adjacency map
planned_pair,204-220,16.0,lag,drawn in the adjacency map
planned_pair,205-206,1.0,lag,drawn in the adjacency map
planned_pair,205-207,2.0,lag,drawn in the adjacency map
planned_pair,205-209,4.0,lag,drawn in the adjacency map
planned_pair,205-213,8.0,lag,drawn in the adjacency map
planned_pair,205-221,16.0,lag,drawn in the adjacency map
planned_pair,206-207,1.0,lag,drawn in the adjacency map
planned_pair,206-208,2.0,lag,drawn in the adjacency map
planned_pair,206-210,4.0,lag,drawn in the adjacency map
planned_pair,206-214,8.0,lag,drawn in the adjacency map
planned_pair,206-222,16.0,lag,drawn in the adjacency map
planned_pair,207-208,1.0,lag,drawn in the adjacency map
planned_pair,207-209,2.0,lag,drawn in the adjacency map
planned_pair,207-211,4.0,lag,drawn in the adjacency map
planned_pair,207-215,8.0,lag,drawn in the adjacency map
planned_pair,207-223,16.0,lag,drawn in the adjacency map
planned_pair,208-209,1.0,lag,drawn in the adjacency map
planned_pair,208-210,2.0,lag,drawn in the adjacency map
planned_pair,208-212,4.0,lag,drawn in the adjacency map
planned_pair,208-216,8.0,lag,drawn in the adjacency map
planned_pair,208-224,16.0,lag,drawn in the adjacency map
planned_pair,209-210,1.0,lag,drawn in the adjacency map
planned_pair,209-211,2.0,lag,drawn in the adjacency map
planned_pair,209-213,4.0,lag,drawn in the adjacency map
planned_pair,209-217,8.0,lag,drawn in the adjacency map
planned_pair,209-225,16.0,lag,drawn in the adjacency map
planned_pair,210-211,1.0,lag,drawn in the adjacency map
planned_pair,210-212,2.0,lag,drawn in the adjacency map
planned_pair,210-214,4.0,lag,drawn in the adjacency map
planned_pair,210-218,8.0,lag,drawn in the adjacency map
planned_pair,210-226,16.0,lag,drawn in the adjacency map
planned_pair,211-212,1.0,lag,drawn in the adjacency map
planned_pair,211-213,2.0,lag,drawn in the adjacency map
planned_pair,211-215,4.0,lag,drawn in the adjacency map
planned_pair,211-219,8.0,lag,drawn in the adjacency map
planned_pair,211-227,16.0,lag,drawn in the adjacency map
planned_pair,212-213,1.0,lag,drawn in the adjacency map
planned_pair,212-214,2.0,lag,drawn in the adjacency map
planned_pair,212-216,4.0,lag,drawn in the adjacency map
planned_pair,212-220,8.0,lag,drawn in the adjacency map
planned_pair,212-228,16.0,lag,drawn in the adjacency map
planned_pair,213-214,1.0,lag,drawn in the adjacency map
planned_pair,213-215,2.0,lag,drawn in the adjacency map
planned_pair,213-217,4.0,lag,drawn in the adjacency map
planned_pair,213-221,8.0,lag,drawn in the adjacency map
planned_pair,213-229,16.0,lag,drawn in the adjacency map
planned_pair,214-215,1.0,lag,drawn in the adjacency map
planned_pair,214-216,2.0,lag,drawn in the adjacency map
planned_pair,214-218,4.0,lag,drawn in the adjacency map
planned_pair,214-222,8.0,lag,drawn in the adjacency map
planned_pair,214-230,16.0,lag,drawn in the adjacency map
planned_pair,215-216,1.0,lag,drawn in the adjacency map
planned_pair,215-217,2.0,lag,drawn in the adjacency map
planned_pair,215-219,4.0,lag,drawn in the adjacency map
planned_pair,215-223,8.0,lag,drawn in the adjacency map
planned_pair,215-231,16.0,lag,drawn in the adjacency map
planned_pair,216-217,1.0,lag,drawn in the adjacency map
planned_pair,216-218,2.0,lag,drawn in the adjacency map
planned_pair,216-220,4.0,lag,drawn in the adjacency map
planned_pair,216-224,8.0,lag,drawn in the adjacency map
planned_pair,216-232,16.0,lag,drawn in the adjacency map
planned_pair,217-218,1.0,lag,drawn in the adjacency map
planned_pair,217-219,2.0,lag,drawn in the adjacency map
planned_pair,217-221,4.0,lag,drawn in the adjacency map
planned_pair,217-225,8.0,lag,drawn in the adjacency map
planned_pair,217-233,16.0,lag,drawn in the adjacency map
planned_pair,218-219,1.0,lag,drawn in the adjacency map
planned_pair,218-220,2.0,lag,drawn in the adjacency map
planned_pair,218-222,4.0,lag,drawn in the adjacency map
planned_pair,218-226,8.0,lag,drawn in the adjacency map
planned_pair,218-234,16.0,lag,drawn in the adjacency map
planned_pair,219-220,1.0,lag,drawn in the adjacency map
planned_pair,219-221,2.0,lag,drawn in the adjacency map
planned_pair,219-223,4.0,lag,drawn in the adjacency map
planned_pair,219-227,8.0,lag,drawn in the adjacency map
planned_pair,219-235,16.0,lag,drawn in the adjacency map
planned_pair,220-221,1.0,lag,drawn in the adjacency map
planned_pair,220-222,2.0,lag,drawn in the adjacency map
planned_pair,220-224,4.0,lag,drawn in the adjacency map
planned_pair,220-228,8.0,lag,drawn in the adjacency map
planned_pair,220-236,16.0,lag,drawn in the adjacency map
planned_pair,221-222,1.0,lag,drawn in the adjacency map
planned_pair,221-223,2.0,lag,drawn in the adjacency map
planned_pair,221-225,4.0,lag,drawn in the adjacency map
planned_pair,221-229,8.0,lag,drawn in the adjacency map
planned_pair,221-237,16.0,lag,drawn in the adjacency map
planned_pair,222-223,1.0,lag,drawn in the adjacency map
planned_pair,222-224,2.0,lag,drawn in the adjacency map
planned_pair,222-226,4.0,lag,drawn in the adjacency map
planned_pair,222-230,8.0,lag,drawn in the adjacency map
planned_pair,222-238,16.0,lag,drawn in the adjacency map
planned_pair,223-224,1.0,lag,drawn in the adjacency map
planned_pair,223-225,2.0,lag,drawn in the adjacency map
planned_pair,223-227,4.0,lag,drawn in the adjacency map
planned_pair,223-231,8.0,lag,drawn in the adjacency map
planned_pair,223-239,16.0,lag,drawn in the adjacency map
planned_pair,224-225,1.0,lag,drawn in the adjacency map
planned_pair,224-226,2.0,lag,drawn in the adjacency map
planned_pair,224-228,4.0,lag,drawn in the adjacency map
planned_pair,224-232,8.0,lag,drawn in the adjacency map
planned_pair,225-226,1.0,lag,drawn in the adjacency map
planned_pair,225-227,2.0,lag,drawn in the adjacency map
planned_pair,225-229,4.0,lag,drawn in the adjacency map
planned_pair,225-233,8.0,lag,drawn in the adjacency map
planned_pair,226-227,1.0,lag,drawn in the adjacency map
planned_pair,226-228,2.0,lag,drawn in the adjacency map
planned_pair,226-230,4.0,lag,drawn in the adjacency map
planned_pair,226-234,8.0,lag,drawn in the adjacency map
planned_pair,227-228,1.0,lag,drawn in the adjacency map
planned_pair,227-229,2.0,lag,drawn in the adjacency map
planned_pair,227-231,4.0,lag,drawn in the adjacency map
planned_pair,227-235,8.0,lag,drawn in the adjacency map
planned_pair,228-229,1.0,lag,drawn in the adjacency map
planned_pair,228-230,2.0,lag,drawn in the adjacency map
planned_pair,228-232,4.0,lag,drawn in the adjacency map
planned_pair,228-236,8.0,lag,drawn in the adjacency map
planned_pair,229-230,1.0,lag,drawn in the adjacency map
planned_pair,229-231,2.0,lag,drawn in the adjacency map
planned_pair,229-233,4.0,lag,drawn in the adjacency map
planned_pair,229-237,8.0,lag,drawn in the adjacency map
planned_pair,230-231,1.0,lag,drawn in the adjacency map
planned_pair,230-232,2.0,lag,drawn in the adjacency map
planned_pair,230-234,4.0,lag,drawn in the adjacency map
planned_pair,230-238,8.0,lag,drawn in the adjacency map
planned_pair,231-232,1.0,lag,drawn in the adjacency map
planned_pair,231-233,2.0,lag,drawn in the adjacency map
planned_pair,231-235,4.0,lag,drawn in the adjacency map
planned_pair,231-239,8.0,lag,drawn in the adjacency map
planned_pair,232-233,1.0,lag,drawn in the adjacency map
planned_pair,232-234,2.0,lag,drawn in the adjacency map
planned_pair,232-236,4.0,lag,drawn in the adjacency map
planned_pair,233-234,1.0,lag,drawn in the adjacency map
planned_pair,233-235,2.0,lag,drawn in the adjacency map
planned_pair,233-237,4.0,lag,drawn in the adjacency map
planned_pair,234-235,1.0,lag,drawn in the adjacency map
planned_pair,234-236,2.0,lag,drawn in the adjacency map
planned_pair,234-238,4.0,lag,drawn in the adjacency map
planned_pair,235-236,1.0,lag,drawn in the adjacency map
planned_pair,235-237,2.0,lag,drawn in the adjacency map
planned_pair,235-239,4.0,lag,drawn in the adjacency map
planned_pair,236-237,1.0,lag,drawn in the adjacency map
planned_pair,236-238,2.0,lag,drawn in the adjacency map
planned_pair,237-238,1.0,lag,drawn in the adjacency map
planned_pair,237-239,2.0,lag,drawn in the adjacency map
planned_pair,238-239,1.0,lag,drawn in the adjacency map
