element,key,value_number,value_text,note
gain,frame_121,1.0022831770901761,ratio,"cumulative, reported not applied"
gain,frame_122,1.0035819497361929,ratio,"cumulative, reported not applied"
gain,frame_123,1.0021755361731008,ratio,"cumulative, reported not applied"
gain,frame_124,1.0019489903119148,ratio,"cumulative, reported not applied"
gain,frame_125,1.0019910791991407,ratio,"cumulative, reported not applied"
gain,frame_126,1.008090900926313,ratio,"cumulative, reported not applied"
gain,frame_127,1.0068530823845467,ratio,"cumulative, reported not applied"
gain,frame_128,0.9993275416276651,ratio,"cumulative, reported not applied"
gain,frame_129,1.0054096902448386,ratio,"cumulative, reported not applied"
gain,frame_130,1.0058082322529933,ratio,"cumulative, reported not applied"
gain,frame_131,1.0114632477568821,ratio,"cumulative, reported not applied"
gain,frame_132,1.0068679916576675,ratio,"cumulative, reported not applied"
gain,frame_133,1.0076631958430058,ratio,"cumulative, reported not applied"
gain,frame_134,1.0077339034693065,ratio,"cumulative, reported not applied"
gain,frame_135,1.0074867637425888,ratio,"cumulative, reported not applied"
gain,frame_136,1.0060418841769023,ratio,"cumulative, reported not applied"
gain,frame_137,1.0085393376044127,ratio,"cumulative, reported not applied"
gain,frame_138,1.007627130660736,ratio,"cumulative, reported not applied"
gain,frame_139,1.010017716886602,ratio,"cumulative, reported not applied"
gain,frame_140,1.007766557242415,ratio,"cumulative, reported not applied"
gain,frame_141,1.010089440123621,ratio,"cumulative, reported not applied"
gain,frame_142,1.0111192645299145,ratio,"cumulative, reported not applied"
gain,frame_143,1.0110007002130512,ratio,"cumulative, reported not applied"
gain,frame_144,1.0113366535669603,ratio,"cumulative, reported not applied"
gain,frame_145,1.0101182335476064,ratio,"cumulative, reported not applied"
gain,frame_146,1.0121300545410412,ratio,"cumulative, reported not applied"
gain,frame_147,1.0111888535867515,ratio,"cumulative, reported not applied"
gain,frame_148,1.0107522216940565,ratio,"cumulative, reported not applied"
gain,frame_149,1.009960186344511,ratio,"cumulative, reported not applied"
gain,frame_150,1.0112682885426099,ratio,"cumulative, reported not applied"
gain,frame_151,1.0143454650848063,ratio,"cumulative, reported not applied"
gain,frame_152,1.0097691324868125,ratio,"cumulative, reported not applied"
gain,frame_153,1.007933507472752,ratio,"cumulative, reported not applied"
gain,frame_154,1.010559646736567,ratio,"cumulative, reported not applied"
gain,frame_155,1.0077984250385812,ratio,"cumulative, reported not applied"
gain,frame_156,1.0153231780810084,ratio,"cumulative, reported not applied"
gain,frame_157,1.008763392309208,ratio,"cumulative, reported not applied"
gain,frame_158,1.0085085551134332,ratio,"cumulative, reported not applied"
gain,frame_159,1.0092408165721685,ratio,"cumulative, reported not applied"
gain,frame_160,1.0070330656924396,ratio,"cumulative, reported not applied"
gain,frame_161,1.0081974385998411,ratio,"cumulative, reported not applied"
gain,frame_162,1.0079361239037263,ratio,"cumulative, reported not applied"
gain,frame_163,1.0086919010474604,ratio,"cumulative, reported not applied"
gain,frame_164,1.007279894757138,ratio,"cumulative, reported not applied"
gain,frame_165,1.0067522760763319,ratio,"cumulative, reported not applied"
gain,frame_166,1.0085695705797355,ratio,"cumulative, reported not applied"
gain,frame_167,1.0089888605108877,ratio,"cumulative, reported not applied"
gain,frame_168,1.0066176306442955,ratio,"cumulative, reported not applied"
gain,frame_169,1.0066992470088134,ratio,"cumulative, reported not applied"
gain,frame_170,1.0088870836747699,ratio,"cumulative, reported not applied"
gain,frame_171,1.0068064976833793,ratio,"cumulative, reported not applied"
gain,frame_172,1.0087755340377877,ratio,"cumulative, reported not applied"
gain,frame_173,1.0073302426110715,ratio,"cumulative, reported not applied"
gain,frame_174,1.008486405542966,ratio,"cumulative, reported not applied"
gain,frame_175,1.009964231631218,ratio,"cumulative, reported not applied"
gain,frame_176,1.0154456423287765,ratio,"cumulative, reported not applied"
gain,frame_177,1.0103247812682548,ratio,"cumulative, reported not applied"
gain,frame_178,1.0166167149763106,ratio,"cumulative, reported not applied"
gain,frame_179,1.0169793270080343,ratio,"cumulative, reported not applied"
gain,frame_180,1.0120133595649248,ratio,"cumulative, reported not applied"
gain,frame_181,1.0174606114366889,ratio,"cumulative, reported not applied"
gain,frame_182,1.0128573655208832,ratio,"cumulative, reported not applied"
gain,frame_183,1.0123001792707307,ratio,"cumulative, reported not applied"
gain,frame_184,1.014130925607865,ratio,"cumulative, reported not applied"
gain,frame_185,1.0142888320470538,ratio,"cumulative, reported not applied"
gain,frame_186,1.0179064529476782,ratio,"cumulative, reported not applied"
gain,frame_187,1.0128652813765087,ratio,"cumulative, reported not applied"
gain,frame_188,1.0145676086775173,ratio,"cumulative, reported not applied"
gain,frame_189,1.0153487546614817,ratio,"cumulative, reported not applied"
gain,frame_190,1.0131379102883322,ratio,"cumulative, reported not applied"
gain,frame_191,1.0146893765768876,ratio,"cumulative, reported not applied"
gain,frame_192,1.0151177046261346,ratio,"cumulative, reported not applied"
